Attendance_ID,Employee_ID,CheckIn,CheckOut
465,152,2023-10-05 01:37:09,2023-10-05 12:37:09
466,54,2023-03-28 01:27:52,2023-03-28 12:27:52
467,4,2023-10-04 02:56:50,2023-10-04 11:56:50
468,83,2023-04-26 13:30:45,2023-04-26 20:30:45
469,140,2023-05-02 23:55:55,2023-05-03 11:55:55
470,193,2023-10-22 08:18:05,2023-10-22 18:18:05
471,122,2023-03-20 14:32:13,2023-03-21 00:32:13
472,48,2023-05-31 05:28:36,2023-05-31 14:28:36
473,33,2023-10-19 14:43:38,2023-10-20 02:43:38
474,53,2023-09-28 21:53:53,2023-09-29 05:53:53
475,140,2023-07-27 00:31:30,2023-07-27 12:31:30
476,45,2023-04-29 09:28:08,2023-04-29 18:28:08
477,125,2023-02-09 02:34:40,2023-02-09 08:34:40
478,85,2023-07-12 20:58:42,2023-07-13 06:58:42
479,200,2023-12-29 00:43:31,2023-12-29 07:43:31
480,16,2023-03-05 09:46:35,2023-03-05 16:46:35
481,99,2023-01-25 04:05:51,2023-01-25 10:05:51
482,40,2023-11-17 20:06:32,2023-11-18 08:06:32
483,105,2023-05-03 19:38:54,2023-05-04 03:38:54
484,96,2023-12-12 17:12:31,2023-12-13 01:12:31
485,102,2023-08-06 12:51:28,2023-08-06 20:51:28
486,125,2023-03-17 18:16:31,2023-03-18 02:16:31
487,167,2023-05-02 18:55:27,2023-05-03 05:55:27
488,141,2023-02-07 02:55:25,2023-02-07 08:55:25
489,177,2023-10-30 12:42:26,2023-10-31 00:42:26
490,95,2023-01-23 14:46:59,2023-01-24 02:46:59
491,84,2023-06-16 07:24:29,2023-06-16 17:24:29
492,1,2023-02-16 06:53:06,2023-02-16 13:53:06
493,183,2023-07-08 13:48:01,2023-07-08 23:48:01
494,198,2023-09-13 21:12:13,2023-09-14 05:12:13
495,185,2023-05-05 09:29:54,2023-05-05 19:29:54
496,178,2023-10-11 07:11:51,2023-10-11 17:11:51
497,12,2023-07-11 07:07:16,2023-07-11 18:07:16
498,137,2023-10-08 05:17:40,2023-10-08 12:17:40
499,90,2023-01-03 07:06:54,2023-01-03 14:06:54
500,65,2023-04-11 13:48:33,2023-04-11 19:48:33
501,79,2023-07-03 13:08:12,2023-07-04 01:08:12
502,11,2023-06-23 04:09:35,2023-06-23 15:09:35
503,70,2023-02-07 11:45:22,2023-02-07 22:45:22
504,104,2023-12-23 19:47:21,2023-12-24 07:47:21
505,196,2023-07-14 13:50:51,2023-07-14 22:50:51
506,147,2023-03-22 22:02:36,2023-03-23 05:02:36
507,40,2023-11-23 00:45:38,2023-11-23 06:45:38
508,107,2023-11-29 16:41:18,2023-11-29 23:41:18
509,66,2023-09-25 10:15:06,2023-09-25 20:15:06
510,177,2023-08-04 00:11:37,2023-08-04 11:11:37
511,102,2023-05-11 21:29:57,2023-05-12 07:29:57
512,177,2023-04-18 02:37:34,2023-04-18 10:37:34
513,131,2023-01-26 16:28:00,2023-01-27 00:28:00
514,44,2023-02-28 07:37:27,2023-02-28 19:37:27
515,138,2023-06-24 22:35:11,2023-06-25 07:35:11
516,141,2023-03-19 22:04:45,2023-03-20 05:04:45
517,137,2023-11-25 12:57:14,2023-11-25 19:57:14
518,183,2023-04-14 23:07:06,2023-04-15 08:07:06
519,83,2023-03-15 02:17:30,2023-03-15 10:17:30
520,22,2023-10-23 07:18:35,2023-10-23 13:18:35
521,142,2023-11-18 09:33:59,2023-11-18 21:33:59
522,30,2023-10-14 00:56:01,2023-10-14 10:56:01
523,84,2023-01-11 13:05:26,2023-01-11 19:05:26
524,90,2023-01-11 05:28:17,2023-01-11 15:28:17
525,161,2023-11-02 02:04:00,2023-11-02 11:04:00
526,65,2023-09-20 22:39:28,2023-09-21 10:39:28
527,51,2023-12-03 06:33:54,2023-12-03 18:33:54
528,144,2023-12-03 22:46:10,2023-12-04 04:46:10
529,5,2023-01-05 11:28:16,2023-01-05 18:28:16
530,3,2023-10-13 23:25:07,2023-10-14 06:25:07
531,166,2023-05-08 02:01:09,2023-05-08 12:01:09
532,60,2023-09-17 09:12:19,2023-09-17 20:12:19
533,73,2023-10-17 09:34:29,2023-10-17 20:34:29
534,15,2023-04-28 14:58:50,2023-04-29 02:58:50
535,20,2023-01-11 17:39:22,2023-01-12 03:39:22
536,51,2023-07-09 22:51:28,2023-07-10 06:51:28
537,19,2023-02-23 07:31:27,2023-02-23 18:31:27
538,78,2023-02-02 05:07:11,2023-02-02 13:07:11
539,75,2023-10-31 14:29:42,2023-10-31 20:29:42
540,23,2023-09-20 07:59:31,2023-09-20 17:59:31
541,39,2023-01-13 19:31:06,2023-01-14 03:31:06
542,116,2023-08-29 06:51:25,2023-08-29 18:51:25
543,167,2023-01-19 23:40:19,2023-01-20 05:40:19
544,142,2023-07-02 02:21:52,2023-07-02 08:21:52
545,23,2023-03-08 04:47:16,2023-03-08 10:47:16
546,94,2023-12-17 19:42:13,2023-12-18 04:42:13
547,58,2023-01-22 19:18:05,2023-01-23 03:18:05
548,95,2023-06-27 11:44:15,2023-06-27 23:44:15
549,158,2023-02-20 13:58:31,2023-02-21 00:58:31
550,157,2023-12-31 04:47:12,2023-12-31 14:47:12
551,54,2023-10-09 06:25:36,2023-10-09 14:25:36
552,87,2023-12-01 17:37:05,2023-12-01 23:37:05
553,39,2023-06-11 13:28:49,2023-06-11 21:28:49
554,147,2023-02-02 03:59:11,2023-02-02 09:59:11
555,39,2023-02-14 15:14:17,2023-02-15 01:14:17
556,139,2023-06-16 18:50:46,2023-06-17 03:50:46
557,8,2023-09-04 02:47:41,2023-09-04 08:47:41
558,137,2023-11-08 01:34:01,2023-11-08 07:34:01
559,2,2023-03-23 20:57:44,2023-03-24 02:57:44
560,159,2023-04-15 23:40:11,2023-04-16 09:40:11
561,111,2023-01-27 08:01:20,2023-01-27 14:01:20
562,92,2023-08-30 16:35:55,2023-08-30 22:35:55
563,128,2023-09-22 20:35:17,2023-09-23 05:35:17
564,90,2023-05-11 04:55:49,2023-05-11 12:55:49
565,74,2023-02-02 12:53:39,2023-02-02 23:53:39
566,189,2023-07-25 03:18:28,2023-07-25 11:18:28
567,116,2023-01-27 12:49:59,2023-01-27 18:49:59
568,47,2023-11-12 06:34:31,2023-11-12 17:34:31
569,105,2023-05-28 19:49:59,2023-05-29 02:49:59
570,9,2023-02-14 03:24:40,2023-02-14 09:24:40
571,159,2023-12-17 08:47:38,2023-12-17 17:47:38
572,105,2023-04-22 17:03:37,2023-04-23 01:03:37
573,157,2023-05-21 23:36:57,2023-05-22 07:36:57
574,131,2023-09-06 09:05:33,2023-09-06 21:05:33
575,148,2023-03-12 11:24:32,2023-03-12 17:24:32
576,9,2023-12-05 22:58:11,2023-12-06 04:58:11
577,197,2023-05-08 16:32:13,2023-05-09 02:32:13
578,166,2023-09-11 19:38:30,2023-09-12 02:38:30
579,65,2023-08-27 04:14:14,2023-08-27 11:14:14
580,72,2023-12-10 22:42:57,2023-12-11 06:42:57
581,102,2023-07-28 04:00:31,2023-07-28 13:00:31
582,53,2023-05-31 06:20:14,2023-05-31 15:20:14
583,166,2023-06-08 08:51:32,2023-06-08 20:51:32
584,36,2023-05-21 10:38:22,2023-05-21 16:38:22
585,180,2023-06-08 02:21:19,2023-06-08 09:21:19
586,12,2023-12-05 09:05:29,2023-12-05 19:05:29
587,97,2023-10-25 15:35:33,2023-10-26 02:35:33
588,58,2023-10-10 00:15:35,2023-10-10 12:15:35
589,140,2023-10-18 17:34:09,2023-10-19 04:34:09
590,68,2023-03-04 01:43:42,2023-03-04 08:43:42
591,71,2023-06-07 11:13:53,2023-06-07 17:13:53
592,166,2023-05-22 21:04:25,2023-05-23 07:04:25
593,162,2023-04-09 00:10:32,2023-04-09 11:10:32
594,91,2023-10-24 11:41:04,2023-10-24 22:41:04
595,166,2023-01-04 09:08:18,2023-01-04 17:08:18
596,168,2023-08-11 20:18:11,2023-08-12 03:18:11
597,32,2023-10-05 16:36:53,2023-10-06 02:36:53
598,19,2023-12-08 02:47:44,2023-12-08 12:47:44
599,159,2023-02-05 18:40:52,2023-02-06 02:40:52
600,123,2023-12-05 20:48:58,2023-12-06 05:48:58
601,186,2023-12-29 09:27:12,2023-12-29 16:27:12
602,91,2023-06-03 23:26:19,2023-06-04 08:26:19
603,23,2023-07-17 20:52:59,2023-07-18 06:52:59
604,100,2023-01-05 01:44:09,2023-01-05 08:44:09
605,87,2023-11-16 00:18:42,2023-11-16 11:18:42
606,148,2023-08-13 07:00:16,2023-08-13 13:00:16
607,196,2023-03-12 07:30:57,2023-03-12 15:30:57
608,57,2023-08-24 11:16:03,2023-08-24 19:16:03
609,106,2023-08-07 20:49:29,2023-08-08 08:49:29
610,147,2023-10-09 07:00:54,2023-10-09 13:00:54
611,184,2023-01-22 13:36:50,2023-01-22 20:36:50
612,110,2023-12-13 10:05:37,2023-12-13 21:05:37
613,4,2023-04-21 17:24:46,2023-04-22 02:24:46
614,185,2023-12-04 09:01:26,2023-12-04 20:01:26
615,154,2023-02-14 01:47:05,2023-02-14 13:47:05
616,99,2023-05-09 07:25:54,2023-05-09 14:25:54
617,96,2023-09-01 00:58:34,2023-09-01 06:58:34
618,15,2023-07-17 21:45:31,2023-07-18 06:45:31
619,145,2023-05-23 07:11:34,2023-05-23 19:11:34
620,74,2023-06-22 20:02:05,2023-06-23 06:02:05
621,149,2023-08-01 17:57:09,2023-08-02 01:57:09
622,97,2023-10-01 17:57:37,2023-10-02 05:57:37
623,154,2023-07-23 02:31:16,2023-07-23 12:31:16
624,111,2023-10-27 02:49:35,2023-10-27 13:49:35
625,77,2023-11-21 19:20:34,2023-11-22 01:20:34
626,44,2023-11-20 12:57:18,2023-11-20 23:57:18
627,154,2023-11-11 00:12:59,2023-11-11 08:12:59
628,127,2023-05-20 05:20:34,2023-05-20 13:20:34
629,112,2023-02-17 07:21:08,2023-02-17 18:21:08
630,70,2023-12-16 00:58:53,2023-12-16 09:58:53
631,126,2023-10-04 16:01:46,2023-10-04 22:01:46
632,69,2023-03-01 01:58:08,2023-03-01 10:58:08
633,103,2023-07-10 19:56:26,2023-07-11 07:56:26
634,186,2023-11-27 19:26:33,2023-11-28 05:26:33
635,38,2023-08-19 22:59:40,2023-08-20 04:59:40
636,67,2023-08-18 17:06:18,2023-08-19 00:06:18
637,17,2023-12-06 10:48:37,2023-12-06 16:48:37
638,136,2023-11-03 09:21:00,2023-11-03 21:21:00
639,37,2023-08-29 13:36:51,2023-08-29 19:36:51
640,154,2023-08-24 07:21:05,2023-08-24 15:21:05
641,57,2023-05-04 00:12:44,2023-05-04 06:12:44
642,171,2023-06-09 21:10:30,2023-06-10 05:10:30
643,37,2023-08-20 00:45:11,2023-08-20 06:45:11
644,54,2023-08-03 05:55:35,2023-08-03 15:55:35
645,33,2023-05-20 00:43:29,2023-05-20 06:43:29
646,165,2023-08-21 19:36:17,2023-08-22 03:36:17
647,185,2023-11-19 23:25:59,2023-11-20 06:25:59
648,166,2023-10-02 18:56:14,2023-10-03 06:56:14
649,72,2023-01-16 17:37:47,2023-01-17 01:37:47
650,18,2023-02-25 08:12:20,2023-02-25 19:12:20
651,161,2023-02-25 20:44:38,2023-02-26 03:44:38
652,5,2023-10-06 19:55:51,2023-10-07 06:55:51
653,125,2023-07-03 14:00:47,2023-07-04 02:00:47
654,2,2023-02-06 10:06:48,2023-02-06 22:06:48
655,55,2023-11-30 13:13:03,2023-12-01 00:13:03
656,44,2023-10-25 07:43:46,2023-10-25 15:43:46
657,145,2023-03-06 06:16:20,2023-03-06 14:16:20
658,24,2023-06-25 07:25:08,2023-06-25 18:25:08
659,109,2023-11-02 10:42:38,2023-11-02 16:42:38
660,4,2023-07-23 04:38:12,2023-07-23 13:38:12
661,165,2023-09-13 23:36:02,2023-09-14 06:36:02
662,195,2023-06-18 10:33:38,2023-06-18 18:33:38
663,151,2023-02-25 05:25:39,2023-02-25 13:25:39
664,24,2023-01-10 16:12:36,2023-01-11 00:12:36
665,94,2023-06-10 10:42:12,2023-06-10 16:42:12
666,99,2023-01-14 21:34:46,2023-01-15 09:34:46
667,128,2023-01-23 13:35:37,2023-01-24 01:35:37
668,111,2023-12-13 02:33:40,2023-12-13 11:33:40
669,27,2023-12-27 18:55:47,2023-12-28 04:55:47
670,64,2023-04-17 16:02:03,2023-04-17 23:02:03
671,120,2023-02-03 13:44:46,2023-02-03 21:44:46
672,147,2023-11-02 00:54:10,2023-11-02 08:54:10
673,6,2023-12-13 03:13:38,2023-12-13 15:13:38
674,183,2023-08-26 08:53:32,2023-08-26 16:53:32
675,101,2023-12-30 10:03:03,2023-12-30 17:03:03
676,29,2023-07-21 08:34:33,2023-07-21 20:34:33
677,56,2023-09-19 19:42:04,2023-09-20 03:42:04
678,196,2023-03-17 17:08:56,2023-03-18 02:08:56
679,78,2023-09-24 06:03:25,2023-09-24 16:03:25
680,97,2023-08-17 23:33:00,2023-08-18 11:33:00
681,95,2023-12-29 01:13:06,2023-12-29 09:13:06
682,183,2023-03-28 07:56:43,2023-03-28 16:56:43
683,171,2023-02-06 13:53:54,2023-02-06 20:53:54
684,30,2023-10-18 06:41:54,2023-10-18 13:41:54
685,185,2023-05-08 13:24:23,2023-05-08 23:24:23
686,55,2023-12-01 10:39:15,2023-12-01 22:39:15
687,86,2023-05-12 18:55:12,2023-05-13 03:55:12
688,160,2023-07-04 03:02:23,2023-07-04 13:02:23
689,189,2023-06-09 23:08:59,2023-06-10 11:08:59
690,168,2023-06-24 15:10:09,2023-06-25 03:10:09
691,18,2023-05-02 22:41:38,2023-05-03 08:41:38
692,199,2023-05-11 14:15:14,2023-05-11 22:15:14
693,58,2023-06-02 07:13:00,2023-06-02 17:13:00
694,67,2023-04-01 16:50:30,2023-04-01 22:50:30
695,82,2023-09-22 16:36:35,2023-09-23 04:36:35
696,83,2023-03-18 04:39:31,2023-03-18 14:39:31
697,152,2023-01-14 03:46:56,2023-01-14 15:46:56
698,5,2023-05-31 22:22:52,2023-06-01 06:22:52
699,81,2023-02-13 03:39:04,2023-02-13 10:39:04
700,24,2023-10-22 06:31:06,2023-10-22 15:31:06
701,96,2023-02-25 05:46:56,2023-02-25 15:46:56
702,166,2023-01-24 21:45:11,2023-01-25 06:45:11
703,15,2023-03-23 04:08:39,2023-03-23 11:08:39
704,77,2023-03-20 08:59:16,2023-03-20 15:59:16
705,70,2023-06-16 15:43:25,2023-06-17 00:43:25
706,122,2023-10-11 00:10:37,2023-10-11 08:10:37
707,109,2023-10-05 03:54:28,2023-10-05 13:54:28
708,68,2023-04-06 19:31:34,2023-04-07 04:31:34
709,151,2023-12-09 10:04:36,2023-12-09 21:04:36
710,33,2023-07-04 10:11:19,2023-07-04 20:11:19
711,174,2023-08-12 15:56:37,2023-08-13 03:56:37
712,137,2023-08-16 14:08:32,2023-08-16 21:08:32
713,129,2023-12-28 06:43:33,2023-12-28 13:43:33
714,16,2023-04-25 13:16:24,2023-04-25 23:16:24
715,105,2023-02-26 05:39:06,2023-02-26 17:39:06
716,53,2023-11-05 13:32:33,2023-11-05 20:32:33
717,77,2023-02-27 05:22:21,2023-02-27 12:22:21
718,180,2023-09-07 21:22:03,2023-09-08 07:22:03
719,137,2023-01-28 11:49:02,2023-01-28 23:49:02
720,173,2023-10-05 19:23:18,2023-10-06 02:23:18
721,159,2023-07-21 11:36:40,2023-07-21 17:36:40
722,13,2023-07-29 17:53:13,2023-07-30 05:53:13
723,21,2023-06-16 13:36:46,2023-06-16 23:36:46
724,128,2023-08-19 07:14:30,2023-08-19 15:14:30
725,99,2023-06-20 22:04:30,2023-06-21 09:04:30
726,18,2023-07-20 19:45:03,2023-07-21 03:45:03
727,161,2023-01-29 21:25:33,2023-01-30 06:25:33
728,30,2023-04-01 17:58:55,2023-04-02 04:58:55
729,36,2023-03-01 00:18:54,2023-03-01 11:18:54
730,185,2023-01-12 03:18:27,2023-01-12 09:18:27
731,35,2023-01-02 02:23:21,2023-01-02 11:23:21
732,16,2023-04-23 04:05:40,2023-04-23 12:05:40
733,125,2023-05-08 12:17:30,2023-05-08 21:17:30
734,183,2023-06-04 06:54:17,2023-06-04 17:54:17
735,169,2023-06-29 23:48:43,2023-06-30 05:48:43
736,156,2023-04-04 13:18:04,2023-04-04 21:18:04
737,105,2023-08-03 02:28:31,2023-08-03 14:28:31
738,105,2023-06-13 09:43:02,2023-06-13 19:43:02
739,65,2023-07-09 06:15:39,2023-07-09 14:15:39
740,186,2023-09-05 08:11:19,2023-09-05 20:11:19
741,86,2023-05-28 05:08:28,2023-05-28 11:08:28
742,159,2023-07-10 21:14:32,2023-07-11 06:14:32
743,145,2023-06-07 20:49:05,2023-06-08 08:49:05
744,105,2023-01-18 18:15:06,2023-01-19 01:15:06
745,41,2023-09-02 18:40:52,2023-09-03 00:40:52
746,51,2023-06-17 00:29:22,2023-06-17 10:29:22
747,56,2023-10-01 00:37:07,2023-10-01 07:37:07
748,31,2023-08-18 07:43:44,2023-08-18 19:43:44
749,121,2023-06-03 11:22:13,2023-06-03 17:22:13
750,110,2023-09-18 10:06:32,2023-09-18 17:06:32
751,171,2023-04-27 19:29:25,2023-04-28 02:29:25
752,132,2023-05-21 09:48:44,2023-05-21 21:48:44
753,141,2023-11-23 07:27:44,2023-11-23 16:27:44
754,116,2023-07-14 23:14:33,2023-07-15 09:14:33
755,11,2023-08-06 04:22:28,2023-08-06 16:22:28
756,34,2023-10-12 08:26:47,2023-10-12 18:26:47
757,133,2023-11-22 17:30:40,2023-11-23 01:30:40
758,77,2023-03-24 19:24:17,2023-03-25 06:24:17
759,153,2023-03-20 11:12:25,2023-03-20 17:12:25
760,67,2023-09-13 12:03:34,2023-09-13 19:03:34
761,31,2023-06-18 17:01:45,2023-06-19 05:01:45
762,174,2023-11-15 02:13:06,2023-11-15 10:13:06
763,190,2023-09-27 06:27:20,2023-09-27 12:27:20
764,70,2023-10-01 08:43:23,2023-10-01 17:43:23
765,20,2023-08-20 09:51:45,2023-08-20 18:51:45
766,13,2023-06-15 08:31:26,2023-06-15 19:31:26
767,8,2023-01-19 04:11:18,2023-01-19 12:11:18
768,193,2023-01-01 14:49:51,2023-01-01 20:49:51
769,84,2023-02-20 12:18:52,2023-02-21 00:18:52
770,150,2023-12-19 19:23:07,2023-12-20 06:23:07
771,97,2023-03-11 09:48:44,2023-03-11 17:48:44
772,3,2023-07-18 05:03:28,2023-07-18 16:03:28
773,57,2023-08-09 03:12:30,2023-08-09 10:12:30
774,174,2023-05-07 05:03:20,2023-05-07 12:03:20
775,70,2023-01-19 21:06:35,2023-01-20 03:06:35
776,20,2023-05-20 10:54:59,2023-05-20 19:54:59
777,182,2023-06-21 18:41:19,2023-06-22 03:41:19
778,137,2023-08-22 14:46:41,2023-08-22 23:46:41
779,33,2023-07-10 23:07:23,2023-07-11 06:07:23
780,194,2023-07-31 19:47:46,2023-08-01 01:47:46
781,49,2023-09-22 19:42:37,2023-09-23 05:42:37
782,166,2023-06-07 12:19:14,2023-06-07 23:19:14
783,23,2023-09-04 13:35:00,2023-09-04 22:35:00
784,195,2023-02-15 14:10:06,2023-02-15 23:10:06
785,181,2023-07-11 04:01:31,2023-07-11 13:01:31
786,117,2023-12-20 15:17:33,2023-12-20 22:17:33
787,155,2023-12-06 15:26:03,2023-12-06 23:26:03
788,46,2023-08-13 08:07:17,2023-08-13 19:07:17
789,64,2023-09-27 08:09:19,2023-09-27 19:09:19
790,64,2023-08-28 06:10:17,2023-08-28 14:10:17
791,90,2023-10-08 21:40:52,2023-10-09 09:40:52
792,197,2023-03-30 23:59:04,2023-03-31 08:59:04
793,141,2023-06-02 04:36:20,2023-06-02 10:36:20
794,77,2023-03-08 23:58:11,2023-03-09 05:58:11
795,125,2023-08-31 02:53:49,2023-08-31 13:53:49
796,23,2023-08-28 19:13:30,2023-08-29 02:13:30
797,103,2023-07-24 21:48:42,2023-07-25 03:48:42
798,124,2023-08-06 12:41:58,2023-08-06 23:41:58
799,165,2023-09-20 01:41:55,2023-09-20 12:41:55
800,74,2023-08-16 03:45:33,2023-08-16 12:45:33
801,90,2023-08-16 09:55:43,2023-08-16 16:55:43
802,58,2023-07-05 11:38:21,2023-07-05 18:38:21
803,69,2023-12-30 16:17:19,2023-12-30 22:17:19
804,98,2023-03-26 07:16:50,2023-03-26 14:16:50
805,75,2023-05-18 07:31:31,2023-05-18 15:31:31
806,8,2023-01-15 16:56:50,2023-01-15 22:56:50
807,36,2023-10-10 15:32:27,2023-10-11 03:32:27
808,90,2023-09-17 13:48:48,2023-09-17 22:48:48
809,29,2023-10-30 21:42:05,2023-10-31 03:42:05
810,9,2023-01-25 06:39:23,2023-01-25 17:39:23
811,134,2023-09-23 17:13:51,2023-09-23 23:13:51
812,161,2023-09-02 14:31:28,2023-09-02 23:31:28
813,41,2023-01-10 06:13:40,2023-01-10 18:13:40
814,87,2023-05-30 10:43:19,2023-05-30 21:43:19
815,124,2023-11-19 23:23:08,2023-11-20 05:23:08
816,38,2023-11-24 19:09:13,2023-11-25 02:09:13
817,54,2023-08-21 09:59:55,2023-08-21 18:59:55
818,100,2023-11-20 21:07:05,2023-11-21 08:07:05
819,104,2023-11-24 11:48:32,2023-11-24 21:48:32
820,141,2023-01-03 17:22:58,2023-01-04 03:22:58
821,96,2023-01-02 21:17:45,2023-01-03 06:17:45
822,66,2023-05-02 08:56:53,2023-05-02 14:56:53
823,10,2023-08-22 00:53:34,2023-08-22 06:53:34
824,51,2023-10-10 13:14:35,2023-10-10 20:14:35
825,185,2023-05-14 04:36:55,2023-05-14 12:36:55
826,69,2023-07-31 03:56:49,2023-07-31 13:56:49
827,147,2023-03-20 21:41:04,2023-03-21 03:41:04
828,188,2023-07-23 01:44:37,2023-07-23 07:44:37
829,48,2023-11-06 08:23:25,2023-11-06 18:23:25
830,74,2023-05-11 08:41:10,2023-05-11 16:41:10
831,68,2023-10-25 05:30:47,2023-10-25 16:30:47
832,186,2023-01-05 15:33:01,2023-01-05 23:33:01
833,111,2023-09-25 10:50:33,2023-09-25 17:50:33
834,82,2023-02-04 14:57:32,2023-02-05 00:57:32
835,3,2023-04-30 07:52:41,2023-04-30 19:52:41
836,46,2023-01-07 11:14:27,2023-01-07 19:14:27
837,66,2023-09-19 01:07:21,2023-09-19 11:07:21
838,80,2023-03-11 00:10:53,2023-03-11 11:10:53
839,119,2023-08-07 05:29:48,2023-08-07 15:29:48
840,193,2023-08-24 00:04:34,2023-08-24 10:04:34
841,179,2023-07-11 01:38:34,2023-07-11 09:38:34
842,177,2023-03-16 04:18:51,2023-03-16 16:18:51
843,10,2023-05-15 13:53:22,2023-05-15 23:53:22
844,53,2023-09-18 17:04:00,2023-09-19 00:04:00
845,2,2023-11-16 06:03:15,2023-11-16 16:03:15
846,175,2023-06-07 16:52:19,2023-06-07 22:52:19
847,99,2023-12-20 21:48:37,2023-12-21 06:48:37
848,123,2023-06-03 22:52:41,2023-06-04 06:52:41
849,29,2023-05-12 01:10:49,2023-05-12 09:10:49
850,23,2023-05-04 03:42:52,2023-05-04 09:42:52
851,191,2023-11-15 22:31:16,2023-11-16 10:31:16
852,193,2023-09-06 09:09:27,2023-09-06 20:09:27
853,15,2023-02-21 12:00:53,2023-02-22 00:00:53
854,115,2023-04-28 02:46:36,2023-04-28 12:46:36
855,155,2023-07-14 13:44:51,2023-07-15 01:44:51
856,76,2023-05-22 04:20:38,2023-05-22 13:20:38
857,13,2023-05-07 02:02:50,2023-05-07 13:02:50
858,83,2023-10-01 09:43:29,2023-10-01 17:43:29
859,19,2023-12-12 18:30:21,2023-12-13 04:30:21
860,137,2023-07-06 04:17:42,2023-07-06 14:17:42
861,17,2023-05-06 07:27:40,2023-05-06 15:27:40
862,55,2023-01-04 09:25:00,2023-01-04 18:25:00
863,31,2023-01-23 19:53:23,2023-01-24 03:53:23
864,153,2023-01-09 18:28:57,2023-01-10 04:28:57
865,31,2023-09-05 07:27:20,2023-09-05 18:27:20
866,98,2023-12-01 07:07:15,2023-12-01 17:07:15
867,155,2023-04-16 19:32:51,2023-04-17 03:32:51
868,26,2023-02-26 02:06:54,2023-02-26 11:06:54
869,198,2023-11-14 16:40:03,2023-11-15 03:40:03
870,168,2023-09-01 20:15:50,2023-09-02 05:15:50
871,95,2023-05-04 03:21:47,2023-05-04 10:21:47
872,171,2023-09-17 09:40:26,2023-09-17 21:40:26
873,121,2023-01-20 21:00:56,2023-01-21 07:00:56
874,42,2023-11-19 23:06:02,2023-11-20 05:06:02
875,75,2023-12-28 00:09:58,2023-12-28 11:09:58
876,88,2023-01-05 12:11:06,2023-01-05 20:11:06
877,70,2023-02-10 14:48:55,2023-02-10 23:48:55
878,194,2023-02-14 08:36:39,2023-02-14 20:36:39
879,87,2023-12-25 00:49:13,2023-12-25 11:49:13
880,154,2023-05-04 19:39:23,2023-05-05 05:39:23
881,191,2023-12-13 06:19:55,2023-12-13 12:19:55
882,49,2023-11-03 18:34:00,2023-11-04 05:34:00
883,171,2023-04-17 17:54:56,2023-04-18 00:54:56
884,121,2023-05-08 21:26:15,2023-05-09 03:26:15
885,104,2023-11-16 17:31:31,2023-11-17 05:31:31
886,130,2023-06-22 10:26:16,2023-06-22 22:26:16
887,197,2023-12-23 07:26:06,2023-12-23 15:26:06
888,158,2023-06-20 05:39:39,2023-06-20 11:39:39
889,134,2023-02-10 04:30:12,2023-02-10 10:30:12
890,101,2023-10-05 16:40:31,2023-10-06 03:40:31
891,173,2023-11-14 00:10:25,2023-11-14 11:10:25
892,190,2023-08-10 09:25:02,2023-08-10 16:25:02
893,47,2023-01-16 18:26:31,2023-01-17 06:26:31
894,184,2023-01-27 03:11:43,2023-01-27 12:11:43
895,98,2023-08-08 18:12:26,2023-08-09 02:12:26
896,76,2023-10-16 19:53:40,2023-10-17 05:53:40
897,139,2023-05-02 02:46:32,2023-05-02 14:46:32
898,55,2023-07-17 13:19:13,2023-07-18 00:19:13
899,11,2023-09-16 09:30:02,2023-09-16 16:30:02
900,142,2023-01-22 23:24:26,2023-01-23 10:24:26
901,190,2023-10-23 18:23:19,2023-10-24 04:23:19
902,21,2023-04-16 07:49:51,2023-04-16 18:49:51
903,111,2023-04-10 21:40:43,2023-04-11 08:40:43
904,140,2023-05-09 06:38:29,2023-05-09 15:38:29
905,182,2023-09-27 15:20:53,2023-09-27 21:20:53
906,20,2023-09-14 05:14:58,2023-09-14 17:14:58
907,126,2023-11-04 11:46:36,2023-11-04 19:46:36
908,92,2023-08-13 19:34:00,2023-08-14 07:34:00
909,137,2023-08-12 21:51:09,2023-08-13 07:51:09
910,10,2023-01-24 09:40:40,2023-01-24 16:40:40
911,31,2023-10-09 04:04:37,2023-10-09 10:04:37
912,166,2023-07-01 20:02:58,2023-07-02 02:02:58
913,65,2023-01-22 22:36:02,2023-01-23 07:36:02
914,63,2023-02-15 10:21:00,2023-02-15 18:21:00
915,156,2023-07-09 19:51:19,2023-07-10 07:51:19
916,47,2023-06-17 18:04:15,2023-06-18 06:04:15
917,56,2023-12-23 15:38:54,2023-12-24 00:38:54
918,95,2023-06-03 21:58:54,2023-06-04 05:58:54
919,181,2023-06-25 16:42:46,2023-06-26 02:42:46
920,68,2023-01-01 05:27:03,2023-01-01 14:27:03
921,61,2023-07-16 05:50:51,2023-07-16 12:50:51
922,184,2023-08-01 01:49:57,2023-08-01 08:49:57
923,82,2023-07-04 00:59:27,2023-07-04 09:59:27
924,135,2023-07-14 22:46:44,2023-07-15 09:46:44
925,66,2023-06-08 17:05:00,2023-06-09 00:05:00
926,8,2023-08-26 16:11:21,2023-08-26 22:11:21
927,173,2023-08-06 01:42:30,2023-08-06 13:42:30
928,146,2023-07-05 02:25:33,2023-07-05 08:25:33
929,27,2023-02-27 19:53:44,2023-02-28 05:53:44
